date,TRDEBMc1,TRDEBMc2,TRDEBMc3,TRDEBMc4,TRDEBQc1,TRDEBQc2,TRDEBQc3,TRDEBQc4,TRDEBYc1,TRDEBYc2,TRDEBYc3,TRFRBMc1,TRFRBMc2,TRFRBMc3,TRFRBMc4,TRFRBQc1,TRFRBQc2,TRFRBQc3,TRFRBQc4,TRFRBYc1,TRFRBYc2,TRFRBYc3
2015-08-31,32.5,32.85,,31.35,32.7,32.75,27.25,,30.28,29.65,29.9,36.3,40.8,,,43.25,46.05,,32.7,38.55,,38.8
2015-09-02,32.45,33.55,31.05,,32.4,32.45,27.7,28.85,30.2,29.5,29.75,40.1,,44.0,,42.85,45.75,32.5,32.65,38.45,38.4,
2015-09-03,32.35,33.75,31.2,,32.4,32.6,28.25,29.25,30.55,29.85,30.1,40.25,44.25,44.25,,43.0,45.85,32.8,32.8,38.65,38.5,38.9
2015-09-04,32.3,33.55,,,32.2,32.5,28.0,29.0,30.25,29.6,29.85,40.4,44.3,44.2,,42.9,45.75,,32.6,38.4,38.4,
2015-09-07,31.6,32.9,30.65,,31.7,31.8,27.75,28.75,29.85,29.35,29.57,39.65,43.85,43.75,,42.4,45.35,32.15,32.25,38.15,38.25,
2015-09-08,31.95,33.05,30.9,32.6,32.0,32.0,27.8,28.9,30.15,29.54,29.65,39.65,43.85,43.9,,42.55,45.35,32.25,,38.35,38.35,
2015-09-09,32.1,33.1,30.85,,32.0,32.0,28.0,,30.25,29.57,29.7,39.65,44.05,44.1,,42.6,45.65,32.4,32.45,38.35,38.45,38.9
2015-09-10,32.35,32.95,31.0,,32.1,31.95,,,30.28,29.45,29.55,39.6,43.55,44.0,,42.25,45.35,32.35,32.45,38.3,38.35,38.8
2015-09-11,32.55,33.0,30.85,,32.15,32.05,28.0,29.02,30.15,29.6,29.65,39.65,42.75,43.55,,42.08,45.2,32.4,32.45,38.2,38.5,
2015-09-14,32.85,33.15,30.85,32.25,32.2,31.8,27.97,29.0,30.02,29.53,29.5,40.5,42.9,43.8,,42.35,45.15,32.4,32.5,38.25,38.53,39.0
2015-09-15,32.9,32.95,30.5,32.0,32.1,31.55,27.7,28.96,29.8,29.2,29.3,41.3,43.0,44.0,,42.7,45.0,32.2,32.28,38.05,38.4,38.85
2015-09-16,32.9,32.95,,31.6,32.1,31.5,27.7,28.75,29.92,29.2,29.29,41.45,42.55,43.7,,42.6,45.05,,32.25,38.1,38.6,38.9
2015-09-17,33.3,32.8,30.2,31.85,32.11,31.5,27.8,28.8,29.92,29.25,29.3,41.75,42.85,43.65,,42.7,45.15,,,38.1,38.55,38.9
2015-09-18,33.05,32.4,29.7,31.65,31.75,31.3,27.55,28.55,29.6,29.0,29.05,40.85,42.4,43.3,,42.27,44.55,32.15,32.3,37.9,38.55,
2015-09-21,32.85,32.1,29.4,,31.45,31.0,,,29.45,28.85,28.85,40.45,42.3,42.8,,41.8,44.35,,32.1,37.75,38.35,
2015-09-22,32.9,32.4,29.5,,31.55,31.0,,28.55,29.5,28.8,29.0,40.7,42.68,42.9,,42.0,44.5,,,37.85,38.5,38.8
2015-09-23,33.1,32.6,29.6,31.4,31.73,31.15,,28.6,29.62,28.93,29.05,41.15,42.8,42.85,,42.2,44.65,32.3,32.35,38.0,38.5,38.8
2015-09-24,32.95,32.5,29.45,31.2,31.6,30.85,,,29.35,28.75,28.85,41.05,42.55,42.4,,41.95,44.35,32.1,32.2,37.8,38.4,
2015-09-25,32.85,32.45,29.3,,31.55,30.7,27.4,28.4,29.25,28.65,28.85,41.35,42.45,42.45,,42.0,44.45,32.15,32.1,37.8,38.35,
2015-09-28,32.05,32.15,29.1,,31.15,30.35,27.1,28.15,28.9,28.35,28.32,39.9,41.8,41.85,,41.15,43.8,,31.85,37.45,38.15,38.6
2015-09-29,32.2,32.15,29.3,30.75,31.2,30.35,27.1,28.11,28.9,28.25,28.35,39.0,41.65,41.85,,40.95,43.5,31.8,,37.45,38.15,38.6
2015-09-30,32.5,32.45,29.6,,31.5,30.45,27.1,28.2,29.0,28.4,28.4,39.4,41.7,42.0,,40.9,43.25,31.75,31.8,37.3,38.05,
2015-10-01,32.4,29.8,30.86,32.75,30.55,27.2,28.3,30.5,29.0,28.3,28.4,42.15,42.35,,,43.25,31.75,31.85,,37.25,37.96,38.25
2015-10-02,31.9,,,,30.2,26.9,28.0,30.15,28.9,28.05,28.05,41.6,41.8,,,42.9,,,41.8,37.0,37.5,
2015-10-05,32.55,29.9,31.1,,30.7,,,30.6,29.3,28.25,28.37,42.4,42.55,,,43.55,31.8,31.75,42.4,37.3,37.75,
2015-10-06,32.9,30.0,31.3,32.9,31.1,27.45,28.45,30.75,29.35,28.3,28.5,42.6,42.65,,,43.8,,,,37.5,37.8,
2015-10-07,32.9,30.0,31.45,,30.95,27.5,28.65,,29.5,28.45,28.42,42.75,42.7,,,43.9,32.0,,,37.6,37.85,
2015-10-08,33.0,30.05,31.2,32.75,30.59,27.35,28.4,30.6,29.3,28.35,28.4,43.15,42.8,,,43.75,,31.75,,37.45,37.7,
2015-10-09,32.7,30.0,31.2,32.8,30.65,27.4,28.6,30.6,29.4,28.58,28.57,42.5,42.75,,,43.75,,,42.35,37.45,37.8,
2015-10-12,32.55,29.7,,32.55,30.3,27.25,28.4,30.55,29.09,28.35,28.4,42.0,42.0,,,43.3,31.8,,42.1,37.3,37.7,37.8
2015-10-13,32.05,29.25,30.45,32.0,30.05,27.05,,30.35,28.95,28.25,28.12,40.95,41.2,,,42.55,31.75,31.75,41.9,36.95,37.35,
2015-10-14,32.0,29.07,,31.75,30.0,27.0,28.2,,28.95,28.02,28.1,40.6,40.85,,44.75,42.3,31.55,,42.0,36.95,37.5,
2015-10-15,31.99,29.05,30.35,,30.05,,28.4,30.5,28.98,28.19,28.1,40.35,40.75,42.75,,42.2,31.7,31.75,42.0,36.9,37.4,37.77
2015-10-16,32.15,28.9,,,30.05,,28.3,30.45,28.93,28.1,28.15,40.55,40.6,,,42.0,31.55,31.65,41.85,36.8,37.4,
2015-10-19,32.75,29.15,30.3,31.8,29.95,,,30.4,28.95,28.1,,41.4,41.4,,,42.1,,31.75,42.1,36.9,37.45,
2015-10-20,32.65,29.0,,,29.75,26.9,,30.1,28.7,28.0,28.0,41.0,40.75,,,41.85,31.55,31.65,41.65,36.65,37.2,37.65
2015-10-21,32.85,28.9,30.0,31.5,29.75,26.8,28.1,,28.6,27.95,27.8,40.8,40.6,,,41.6,,31.55,41.4,36.5,37.1,37.55
2015-10-22,32.8,28.9,29.9,31.7,29.85,26.83,28.05,30.05,28.75,27.9,27.9,41.0,40.85,,,41.7,31.45,,41.55,36.6,37.15,37.6
2015-10-23,33.2,29.2,30.05,32.0,30.1,,28.25,30.3,28.95,28.2,28.15,41.75,41.5,,,42.1,31.7,,41.8,36.9,37.45,37.9
2015-10-26,34.0,29.25,30.5,,30.65,27.1,,30.45,29.35,28.45,28.3,42.0,41.65,,,42.3,31.85,,41.75,37.05,37.5,
2015-10-27,34.87,29.85,30.75,32.75,30.65,27.3,28.7,30.6,29.25,28.35,28.2,43.4,42.6,,,42.35,31.9,,,36.9,37.5,
2015-10-28,35.7,30.22,30.85,32.65,30.7,,28.55,30.45,29.3,28.31,28.25,43.3,42.25,42.75,,42.35,31.9,32.05,41.55,37.0,37.3,37.8
2015-10-29,36.1,31.45,31.57,33.15,31.35,27.55,28.7,30.65,29.75,28.75,28.45,43.9,43.1,43.5,,42.85,,,,37.35,37.5,
2015-10-30,35.8,31.25,31.8,33.1,31.2,,28.65,30.95,29.65,28.65,28.5,43.3,42.3,43.3,,42.7,32.25,32.35,41.8,37.3,37.5,
2015-11-02,30.3,31.24,,28.6,30.65,27.55,28.65,30.8,29.4,28.5,28.32,41.4,43.0,,,42.4,,,41.7,37.15,37.4,37.75
2015-11-03,30.2,30.85,32.6,28.3,30.65,27.5,28.65,30.7,29.55,28.6,28.3,41.65,43.0,,,42.45,32.25,32.35,41.7,37.19,37.4,37.75
2015-11-04,30.15,31.1,32.75,28.75,30.6,27.6,28.7,30.7,29.35,28.35,28.5,41.8,43.0,44.75,,42.4,32.21,32.4,41.7,37.2,37.4,37.75
2015-11-05,30.15,30.65,32.85,28.5,30.55,27.6,28.8,30.7,29.3,28.35,28.25,41.5,42.9,,,42.2,32.2,32.5,41.6,37.15,37.3,37.65
2015-11-06,30.0,30.5,32.6,28.5,30.5,27.45,28.75,30.6,29.25,28.32,28.2,42.0,42.9,,,42.35,32.2,32.5,41.55,37.15,37.4,37.5
2015-11-09,29.1,29.8,32.32,28.25,29.95,27.2,28.5,30.3,28.9,27.9,27.6,40.55,42.35,44.0,,41.9,31.95,32.3,,36.8,36.95,37.05
2015-11-10,29.27,29.9,32.3,,30.1,27.2,28.45,30.3,29.05,27.85,27.55,40.5,42.6,43.95,,41.95,31.9,32.1,41.25,36.8,36.8,36.9
2015-11-11,29.45,29.8,32.25,28.55,30.0,27.3,28.5,30.05,28.73,27.4,27.2,40.3,42.3,43.8,,41.75,31.75,,41.05,36.6,36.5,36.45
2015-11-12,29.35,29.6,32.1,28.2,29.85,26.8,27.85,29.75,28.58,27.15,26.75,39.9,41.8,,,41.3,31.6,31.6,40.5,36.2,35.85,36.0
2015-11-13,29.7,29.6,,28.0,29.7,26.83,28.5,29.75,28.56,27.1,26.6,40.25,41.55,43.3,,41.3,31.5,31.45,40.5,36.35,36.05,
2015-11-16,30.85,30.1,32.3,28.15,30.25,27.0,28.0,30.0,28.8,26.95,26.75,41.85,42.5,,,41.9,31.6,31.75,41.0,36.5,36.0,35.8
2015-11-17,30.4,30.15,32.3,28.15,30.35,27.25,28.15,30.35,29.2,27.45,26.8,41.6,42.0,,,41.35,31.35,31.5,40.4,36.35,36.2,35.75
2015-11-18,29.3,29.55,32.0,,29.85,27.15,28.25,30.2,28.95,27.45,26.75,40.5,41.0,42.5,,40.95,31.25,31.35,40.5,35.95,35.85,35.64
2015-11-19,29.25,29.8,,28.45,30.2,27.45,28.5,30.35,29.05,27.7,26.95,40.53,41.55,,39.05,41.0,31.3,31.5,40.55,36.05,35.85,35.65
2015-11-20,28.55,29.5,32.0,28.5,29.9,27.4,,30.35,28.97,27.6,27.1,39.6,40.85,,,40.5,31.1,31.25,40.55,35.9,35.8,
2015-11-23,28.4,29.4,,28.45,29.95,27.41,28.5,30.3,29.05,27.6,26.9,38.8,40.0,,,39.95,,31.05,40.25,35.7,,35.65
2015-11-24,29.05,29.75,32.05,28.65,30.2,27.65,28.7,30.5,29.25,27.7,27.0,39.8,40.5,,,40.5,31.25,31.25,40.65,35.9,35.9,35.85
2015-11-25,28.85,29.8,,,30.25,,28.65,30.55,29.3,27.7,27.05,40.25,40.75,,,40.8,31.25,31.3,40.55,35.9,36.0,35.75
2015-11-26,29.1,30.1,32.4,28.85,30.35,27.77,28.86,30.75,29.4,27.75,27.0,40.75,41.05,,39.0,40.8,31.2,31.2,40.55,35.95,35.95,35.95
2015-11-27,28.95,29.88,32.45,28.85,30.35,27.65,28.8,30.6,29.35,27.7,27.05,40.25,41.05,,,40.75,31.05,31.05,,35.85,,35.8
2015-11-30,28.7,30.25,32.7,28.8,30.6,27.85,,30.75,29.5,27.85,27.0,38.9,41.15,,,41.25,31.4,31.3,40.55,36.1,35.9,35.85
2015-12-01,30.3,,28.85,,30.45,27.8,28.9,30.6,29.35,27.7,27.1,41.15,,39.3,,41.45,31.35,31.25,,36.05,35.85,35.64
2015-12-02,30.0,,28.4,,30.2,27.6,28.5,30.35,29.11,27.45,26.8,41.3,,,,41.5,31.4,31.05,,35.95,35.5,35.25
2015-12-03,30.05,32.4,28.25,29.4,30.15,27.42,28.3,30.2,29.07,27.4,26.65,40.8,,39.0,,41.25,31.2,30.85,40.4,35.85,35.35,35.2
2015-12-04,29.85,32.25,28.25,,30.1,27.5,28.4,,28.97,27.37,26.7,40.2,43.6,38.68,,40.75,31.25,30.7,40.0,35.55,35.3,35.25
2015-12-07,29.75,32.2,28.15,,29.96,27.1,28.0,29.95,28.75,27.2,26.5,39.1,,,,39.75,30.95,30.0,39.1,34.95,34.95,
2015-12-08,29.35,31.8,27.8,,29.7,26.9,28.0,29.8,28.65,27.1,26.2,38.4,42.05,37.5,34.25,39.1,30.8,29.75,38.55,34.45,34.45,34.3
2015-12-09,29.25,31.8,27.85,29.05,29.6,27.15,28.0,29.85,28.6,27.0,26.2,37.75,,,,38.75,30.6,,38.3,34.4,34.4,34.15
2015-12-10,29.0,31.4,27.85,,29.45,27.1,28.0,29.8,28.6,26.95,26.2,38.25,41.25,36.95,,38.75,30.95,29.7,38.3,34.6,34.5,34.25
2015-12-11,28.25,30.65,27.5,,28.8,26.85,27.85,29.4,28.2,26.6,25.95,37.1,40.3,,,38.05,30.7,29.75,38.35,34.2,34.15,34.15
2015-12-14,28.0,30.1,27.25,28.65,28.55,26.95,27.8,29.15,28.1,26.5,25.68,36.5,39.6,36.25,,37.55,30.5,29.65,37.85,33.85,33.8,33.6
2015-12-15,28.4,30.25,27.6,,28.7,27.0,27.9,29.45,28.25,26.59,25.95,36.7,39.5,36.2,34.1,37.5,30.7,29.85,38.0,34.05,33.94,33.85
2015-12-16,28.85,30.35,27.6,,28.75,27.1,27.9,29.45,28.25,26.6,26.0,36.8,,36.2,,37.65,30.95,29.75,37.65,34.0,33.75,33.75
2015-12-17,28.85,30.0,27.3,28.9,28.7,27.05,27.9,29.37,28.25,26.55,25.9,36.6,39.45,36.6,,37.65,30.9,29.8,37.5,34.0,33.5,33.65
2015-12-18,28.35,29.5,26.95,28.6,28.4,26.92,27.9,29.3,28.18,26.45,25.8,36.5,39.45,36.25,,37.45,30.7,29.5,37.4,33.75,33.55,33.65
2015-12-21,28.5,29.5,27.0,,28.35,26.85,27.8,29.25,28.15,26.4,25.7,36.4,39.2,36.2,,37.45,30.45,29.5,36.9,33.6,33.35,33.4
2015-12-22,28.25,29.5,27.1,28.8,28.35,26.9,28.0,29.35,28.15,26.47,25.8,36.6,39.5,,34.15,37.35,30.55,29.55,,33.65,33.4,
2015-12-23,27.7,29.35,26.9,,27.95,26.75,27.8,29.05,27.95,26.4,25.65,36.8,39.25,35.65,,37.25,,29.5,36.7,33.5,33.3,
2015-12-24,27.7,29.3,26.85,,27.95,,,,,,,36.7,,,,,,,,,,
2015-12-28,29.15,29.45,26.9,,28.49,26.85,,,28.1,26.5,25.8,38.2,39.0,,,,,,,33.8,,33.55
2015-12-29,29.8,29.8,27.1,,28.88,27.0,28.0,29.25,28.32,26.7,26.0,38.75,39.6,36.1,,38.05,30.8,,37.3,34.1,33.7,33.7
2015-12-30,29.6,29.55,26.8,28.7,28.55,26.85,27.85,29.2,28.25,26.62,,38.6,39.5,35.75,,37.65,30.85,,37.0,33.85,33.4,
2015-12-31,29.25,29.15,26.4,,,26.7,27.9,29.15,28.0,26.45,,36.9,39.5,35.65,,37.5,30.6,29.8,,,33.4,
2016-01-04,29.6,26.55,28.4,,26.6,27.6,28.65,,26.16,25.6,25.7,39.5,35.5,33.9,,30.35,29.4,36.25,,33.2,33.25,
2016-01-05,29.8,26.6,28.1,,26.45,27.15,28.3,,25.8,25.18,25.3,39.45,35.45,33.3,27.5,29.8,28.75,36.0,37.1,32.7,32.45,
2016-01-06,30.25,26.75,27.95,,26.5,27.15,28.3,27.05,25.7,24.95,25.2,40.4,35.4,33.1,,29.55,28.7,35.8,36.9,31.95,32.0,
2016-01-07,30.55,26.85,28.0,,26.65,27.2,28.1,,25.65,24.85,24.95,41.1,35.8,32.95,,29.5,28.65,35.75,36.9,32.0,31.75,
2016-01-08,29.6,26.45,27.8,,26.3,26.81,27.85,,25.25,24.7,24.8,38.0,34.7,32.25,,28.95,28.3,35.0,36.0,31.5,31.15,31.75
2016-01-11,29.3,26.3,27.3,,26.0,26.55,27.68,26.4,24.75,24.2,24.3,37.8,34.3,31.75,,28.45,27.75,34.55,,30.7,30.6,
2016-01-12,28.55,25.75,27.0,,25.65,26.05,27.3,26.15,24.4,23.7,23.9,36.25,33.0,,,27.9,27.15,34.0,34.9,30.45,29.95,30.5
2016-01-13,29.2,26.0,26.75,24.25,25.55,26.0,27.17,26.05,24.45,23.8,23.95,38.1,33.0,,,28.0,26.9,34.0,,30.4,30.15,
2016-01-14,28.7,25.7,26.4,,25.35,25.6,26.85,,24.3,23.47,23.42,36.5,32.5,,,27.3,26.4,33.5,34.65,30.05,29.56,30.15
2016-01-15,28.1,24.95,26.1,,24.7,24.85,26.15,,23.6,22.9,23.1,36.0,31.5,29.6,,26.5,25.8,32.8,33.8,29.2,28.85,
2016-01-18,28.65,24.95,26.05,,24.7,24.95,26.3,25.2,23.75,22.8,22.95,36.4,31.1,29.15,,26.4,25.35,32.75,33.7,29.05,28.55,29.2
2016-01-19,28.45,25.05,26.25,,24.95,25.1,26.55,25.35,23.85,23.0,22.77,36.35,30.85,28.7,,26.1,25.3,33.2,34.05,29.2,29.0,
2016-01-20,28.4,24.8,25.8,,24.55,24.7,26.15,,23.25,22.6,22.5,35.8,30.25,28.4,,25.65,24.85,32.4,33.6,28.35,28.1,
2016-01-21,27.2,24.2,25.5,,24.6,24.7,25.9,,23.25,22.35,22.35,34.15,29.35,27.75,,25.5,24.4,32.25,33.1,28.1,27.65,
2016-01-22,27.65,25.1,25.95,24.35,25.25,25.3,26.55,,23.75,23.02,22.8,35.4,31.0,28.7,,26.05,25.1,33.0,33.85,28.9,28.45,
2016-01-25,26.15,24.55,25.5,23.65,24.65,24.75,26.0,25.25,23.05,22.25,22.4,33.15,30.15,28.05,,25.65,24.7,32.15,33.45,28.2,27.85,28.2
2016-01-26,26.2,24.75,25.55,23.5,24.9,24.75,26.4,24.8,23.55,22.45,22.2,32.65,31.3,28.1,24.0,25.85,25.0,32.5,33.5,28.35,28.0,28.45
2016-01-27,26.4,24.8,25.55,23.85,24.75,25.0,26.3,25.15,23.7,22.6,22.4,33.35,32.1,28.8,,26.05,25.15,32.7,,28.8,28.6,28.7
2016-01-28,26.8,24.85,25.5,23.75,24.55,24.8,26.4,,23.6,22.95,22.7,34.0,32.7,28.7,,26.2,25.5,33.6,,29.3,29.2,
2016-01-29,26.55,24.6,25.35,,24.35,24.5,26.1,25.0,23.55,22.6,22.45,33.6,32.55,28.5,,26.1,25.25,33.35,34.4,29.45,28.95,29.3
2016-02-01,24.05,24.6,,,23.65,24.0,25.55,24.55,22.85,22.05,21.93,31.1,27.5,,,25.2,24.5,32.75,34.15,28.9,28.56,28.75
2016-02-02,23.55,24.05,,23.5,23.65,23.85,25.5,24.5,23.0,21.95,21.75,29.6,27.0,23.0,,24.8,24.0,32.6,33.8,28.7,28.3,
2016-02-03,23.6,24.5,22.5,24.1,23.73,23.95,25.65,24.85,23.0,22.05,21.95,29.35,27.3,23.45,24.8,25.0,,32.75,34.2,28.85,28.45,28.8
2016-02-04,23.2,24.25,,,23.4,23.65,25.25,24.7,22.6,21.85,22.05,28.2,26.85,,,24.65,24.1,32.55,33.75,28.55,28.45,28.6
2016-02-05,22.85,23.9,22.0,,23.0,23.37,24.9,24.15,22.4,21.7,,26.9,25.8,,,23.8,23.8,32.0,33.0,28.0,27.9,28.2
2016-02-08,22.7,23.9,,,22.6,23.1,24.5,23.6,21.91,21.25,21.35,27.0,25.75,,,23.7,23.5,31.5,32.5,27.5,,27.75
2016-02-09,22.25,23.75,,22.35,22.25,22.7,24.3,23.4,21.3,20.75,20.9,26.75,25.75,,,23.25,23.4,31.4,32.5,26.8,26.85,27.7
2016-02-10,22.0,23.2,20.75,,22.0,22.35,24.3,23.1,21.26,20.35,20.5,26.0,25.35,,,23.0,23.1,31.0,31.5,26.3,26.0,
2016-02-11,21.9,23.0,20.8,,21.75,21.9,23.5,,20.7,20.1,20.0,25.5,25.0,20.95,,22.8,22.65,29.85,30.9,25.95,25.4,25.65
2016-02-12,22.25,23.25,20.95,,22.0,22.3,23.85,,21.4,20.3,20.3,25.95,25.4,,,23.05,23.1,30.45,,26.25,25.95,26.2
2016-02-15,21.65,23.2,20.5,22.05,21.8,22.4,23.9,23.0,21.1,20.3,20.25,25.25,25.0,,,22.85,23.1,30.3,,26.4,26.05,26.2
2016-02-16,21.7,23.2,20.4,22.0,21.9,22.15,23.5,22.9,20.8,20.05,20.0,25.25,,,,22.55,22.9,30.1,31.01,25.95,25.85,25.7
2016-02-17,22.15,23.25,20.6,22.25,22.15,22.5,23.9,22.77,21.1,20.25,20.14,25.2,25.15,,,23.0,22.95,30.18,,26.0,25.9,
2016-02-18,22.6,23.55,20.89,22.5,22.3,22.7,24.05,23.2,21.4,20.6,20.4,26.7,25.8,,,23.25,23.2,30.35,31.2,26.21,26.05,25.9
2016-02-19,22.6,23.5,21.0,22.65,22.3,22.5,24.0,23.2,21.35,20.39,20.35,26.55,25.4,,,22.85,22.8,30.05,30.95,26.05,25.9,26.0
2016-02-22,23.25,24.0,21.1,22.85,22.7,23.0,24.5,,21.85,20.75,20.55,27.5,26.0,,23.0,23.25,23.2,30.55,31.4,26.55,,
2016-02-23,22.75,23.73,21.0,22.85,22.4,22.75,24.35,23.5,21.5,20.4,20.4,27.0,25.75,20.95,22.75,23.1,22.98,30.25,31.4,26.3,25.95,25.65
2016-02-24,22.6,23.5,20.8,22.15,22.25,22.5,24.1,23.15,21.4,20.3,20.2,26.15,25.25,,21.9,22.65,22.5,29.85,30.75,25.9,25.6,
2016-02-25,22.35,23.3,20.6,22.15,21.85,22.3,24.15,,21.3,20.3,20.25,25.75,25.25,20.4,21.6,22.25,22.5,29.9,,25.8,25.5,25.35
2016-02-26,22.75,23.58,20.65,22.11,22.15,22.5,24.35,,21.6,20.55,20.45,25.8,25.4,20.85,,22.65,22.65,30.05,,26.05,25.75,
2016-02-29,22.7,23.2,,21.95,21.9,22.4,24.15,23.15,21.45,20.45,20.4,25.95,25.25,,21.5,22.45,22.4,,,25.8,25.72,25.5
2016-03-01,23.35,20.75,22.1,,22.05,22.47,24.3,23.3,21.55,20.45,20.3,25.25,21.0,21.75,,22.75,22.5,29.75,30.55,25.8,25.7,25.2
2016-03-02,23.3,20.9,22.15,,22.15,22.56,24.25,,21.45,20.4,20.2,25.25,21.1,21.75,,22.8,22.6,29.75,,25.8,,
2016-03-03,23.05,21.05,22.2,22.57,22.1,22.5,24.25,23.25,21.6,20.4,20.5,24.7,21.1,22.15,,22.65,22.5,29.5,30.4,25.65,25.45,25.2
2016-03-04,23.15,21.1,22.25,,22.17,22.4,24.25,23.35,21.66,20.5,20.4,25.0,21.15,22.0,,22.7,22.5,29.45,30.2,25.65,25.4,25.25
2016-03-07,23.65,21.55,22.7,,22.65,23.0,24.75,23.8,22.45,21.1,21.0,25.3,21.55,22.55,,23.25,23.0,30.1,30.7,26.45,25.9,
2016-03-08,23.8,21.55,22.8,,22.7,22.9,24.7,24.0,22.21,21.15,21.15,25.55,21.8,22.7,,23.25,23.05,30.0,30.95,26.35,26.15,26.0
2016-03-09,23.85,21.75,22.6,,22.66,22.85,24.75,23.95,22.4,21.25,21.15,25.7,21.65,22.6,,23.25,22.95,30.0,30.7,26.4,26.0,
2016-03-10,23.4,21.3,22.4,,22.35,22.6,24.65,23.6,21.95,20.95,20.9,25.45,21.15,22.15,,22.95,22.6,29.65,30.35,26.0,25.75,25.8
2016-03-11,23.95,21.35,22.4,,22.5,22.7,24.75,23.95,22.15,21.1,21.0,25.85,21.45,22.25,,23.2,22.65,29.8,30.45,26.1,25.9,26.0
2016-03-14,24.3,21.2,22.25,,22.45,22.6,24.5,23.4,21.7,20.65,20.66,26.25,21.15,22.2,,23.2,22.6,29.4,30.0,25.7,25.65,25.6
2016-03-15,24.15,20.85,22.1,22.5,22.4,22.4,24.25,23.35,21.6,20.55,20.4,26.3,21.05,22.1,,23.2,22.35,29.35,29.95,25.55,25.4,
2016-03-16,24.2,21.0,22.2,,22.4,22.5,24.55,,21.85,20.75,20.55,26.2,21.4,22.5,,23.3,22.6,,30.2,25.9,25.6,
2016-03-17,24.4,21.15,22.3,,22.65,22.7,24.7,23.55,22.1,20.9,20.65,26.25,21.45,22.6,,23.35,23.0,30.0,30.15,26.0,25.9,26.0
2016-03-18,24.35,21.25,22.6,,22.8,22.9,24.75,24.0,22.25,21.15,20.65,26.25,21.7,22.65,,23.3,23.15,30.15,30.3,26.25,26.25,26.25
2016-03-21,24.35,21.25,22.55,22.72,22.7,22.8,24.75,24.0,22.25,21.01,20.9,26.1,21.65,22.5,,23.5,23.1,30.0,30.4,26.25,26.0,26.0
2016-03-22,24.4,21.31,22.6,23.03,22.7,22.75,24.7,23.7,22.06,20.9,20.8,26.1,21.6,22.6,,23.3,23.1,29.8,30.25,26.15,25.95,25.95
2016-03-23,24.3,21.15,22.4,22.91,22.65,22.75,24.55,23.7,21.85,20.75,20.6,26.1,21.5,22.3,,23.28,23.1,29.7,30.15,25.85,25.75,25.85
2016-03-24,24.35,21.2,22.3,22.65,22.65,22.6,24.4,23.6,22.1,20.75,20.67,25.85,21.65,22.35,,23.25,23.0,29.7,30.25,26.05,25.78,26.0
2016-03-25,,,,,,,,,22.1,,,,,,,,,,,,,
2016-03-28,24.69,21.49,22.73,22.66,22.99,22.94,24.89,24.29,22.35,21.14,20.99,26.18,21.98,22.78,,23.63,23.33,30.18,30.68,26.38,26.33,
2016-03-29,24.85,21.35,22.5,22.66,22.9,22.65,24.5,24.21,22.0,20.75,20.58,26.2,21.83,22.65,,23.4,23.0,30.05,30.5,26.2,26.18,26.17
2016-03-30,24.8,21.35,22.55,22.7,22.95,22.85,24.8,23.85,22.2,21.0,20.7,26.15,22.2,22.85,,23.75,23.15,30.25,30.75,26.5,26.35,26.4
2016-03-31,24.95,21.6,22.9,22.88,22.9,22.95,24.9,24.15,22.45,21.2,20.9,26.3,22.42,23.1,,24.0,23.3,30.4,31.25,27.0,26.8,26.95
2016-04-01,21.6,23.04,22.88,22.54,22.95,24.95,24.45,24.04,22.5,21.35,21.0,22.6,23.25,23.05,,23.45,30.55,31.5,31.5,27.45,27.35,27.45
2016-04-04,21.45,22.8,,,22.9,24.9,24.05,,22.45,21.4,20.95,22.15,22.8,,,23.25,30.65,31.6,,27.7,27.45,
2016-04-05,21.3,22.3,22.39,21.46,22.6,24.6,24.01,20.78,22.2,21.15,20.81,21.85,22.4,24.24,,22.95,30.35,31.55,24.0,27.5,27.5,27.7
2016-04-06,21.15,22.15,21.4,21.66,22.7,24.75,24.35,21.06,22.45,21.35,21.01,21.6,22.2,23.08,,22.85,30.6,31.7,24.05,27.65,27.7,27.75
2016-04-07,21.1,22.1,22.1,21.66,22.45,24.4,24.1,20.97,22.15,21.2,21.0,21.4,22.15,22.0,,22.5,30.15,31.3,,27.2,27.5,27.65
2016-04-08,21.15,22.27,21.9,21.19,22.49,24.55,24.48,20.94,22.4,21.4,21.14,21.4,22.0,21.88,,22.35,30.2,31.38,,27.2,27.55,27.75
2016-04-11,21.35,22.35,22.2,21.86,22.6,24.8,24.6,21.31,22.65,21.59,21.25,21.5,22.1,22.29,,22.45,30.25,31.4,23.9,27.25,27.85,27.73
2016-04-12,21.35,22.39,22.25,22.33,22.8,25.0,24.8,21.0,22.8,21.8,21.55,21.55,22.1,22.06,,22.6,30.6,31.55,,27.4,28.15,28.3
2016-04-13,21.5,22.4,22.2,21.6,22.8,24.95,24.7,20.85,22.72,21.85,21.7,21.75,22.0,22.08,20.0,22.5,30.5,31.4,,27.05,28.0,28.3
2016-04-14,21.65,22.78,22.4,21.6,23.0,25.2,24.85,21.1,23.1,22.3,22.2,21.75,22.1,22.05,,22.75,30.65,31.5,23.65,27.4,28.2,28.7
2016-04-15,21.8,22.9,22.93,22.11,23.35,25.25,24.9,21.6,23.2,22.45,22.35,22.0,22.0,22.46,,23.0,30.85,31.7,23.9,27.5,28.35,29.0
